sale_id,sale_date,store_id,product_id,quantity
JO-3117,2020-08-11,ST-43,P-53,7
WC-1849,2024-04-11,ST-51,P-77,5
CP-13191,2022-11-26,ST-27,P-32,8
DY-8281,2023-07-17,ST-30,P-27,5
XI-251182,2024-10-20,ST-11,P-37,4
EB-0461,2021-04-06,ST-36,P-14,3
HM-5548,2023-05-26,ST-29,P-18,5
AT-908911,2023-06-15,ST-51,P-12,9
YH-1309,2022-04-12,ST-40,P-80,9
RS-0692,2024-09-24,ST-45,P-82,6
PP-110368,2021-08-22,ST-23,P-68,8
MD-6583,2023-06-13,ST-18,P-37,1
AA-726742,2023-03-13,ST-7,P-17,7
IV-94964,2022-11-14,ST-34,P-64,4
NI-63109,2021-03-08,ST-45,P-7,5
ZZ-20441,2020-05-06,ST-8,P-36,6
MJ-88211,2021-02-21,ST-9,P-66,7
DP-882841,2022-01-10,ST-10,P-18,8
BB-474807,2023-04-20,ST-70,P-1,10
KA-9905,2022-04-05,ST-18,P-27,8
PI-180899,2021-06-09,ST-32,P-72,5
SD-845845,2021-06-01,ST-14,P-24,4
SK-27964,2020-10-11,ST-25,P-30,5
XJ-86774,2020-03-25,ST-34,P-31,3
DZ-408013,2021-05-24,ST-17,P-42,2
OQ-720798,2020-09-26,ST-64,P-14,9
BE-5362,2022-05-24,ST-40,P-64,8
UH-280510,2024-08-03,ST-16,P-58,6
WK-59256,2021-07-17,ST-7,P-20,10
KR-44550,2024-11-04,ST-72,P-63,3
FY-67188,2020-10-19,ST-21,P-60,4
ZR-6814,2023-02-21,ST-16,P-21,4
LK-87479,2024-07-12,ST-43,P-45,7
IX-12062,2021-11-10,ST-59,P-72,8
OY-070743,2023-05-06,ST-48,P-7,4
DC-1924,2020-03-26,ST-14,P-2,6
XU-320666,2020-10-06,ST-48,P-70,9
RU-1555,2021-01-16,ST-28,P-1,4
CW-9113,2021-11-01,ST-38,P-14,9
WT-96980,2023-03-10,ST-62,P-52,7
JX-7116,2022-03-21,ST-34,P-72,9
QB-4003,2023-03-30,ST-17,P-65,3
CD-3255,2020-08-11,ST-27,P-58,5
ZK-924598,2020-03-31,ST-43,P-62,5
LG-375026,2023-09-03,ST-22,P-48,6
QC-4756,2020-08-15,ST-23,P-62,2
SK-7481,2021-10-14,ST-64,P-11,1
HZ-773376,2024-08-27,ST-70,P-77,9
VM-333885,2020-07-07,ST-54,P-87,6
GL-8104,2024-03-16,ST-4,P-28,9
HO-624465,2023-07-18,ST-61,P-64,7
PJ-4949,2024-09-19,ST-4,P-43,4
KY-177413,2022-08-19,ST-63,P-54,2
WX-7329,2020-03-01,ST-4,P-79,8
HZ-442147,2021-10-25,ST-62,P-45,4
GE-16697,2022-07-20,ST-75,P-23,1
RL-31084,2021-04-19,ST-26,P-35,4
DT-780162,2020-11-25,ST-1,P-77,3
LW-2509,2023-01-20,ST-42,P-49,5
LF-0029,2023-02-17,ST-61,P-50,8
SP-21974,2023-04-18,ST-29,P-9,5
LV-1281,2024-07-11,ST-64,P-35,4
NO-154463,2021-02-04,ST-1,P-68,1
QD-06866,2022-02-05,ST-74,P-59,2
LB-2677,2022-06-07,ST-25,P-43,3
BR-1996,2022-06-10,ST-26,P-38,4
ZY-489512,2022-11-22,ST-4,P-9,6
OB-686182,2024-08-01,ST-73,P-57,6
VY-80694,2020-04-30,ST-10,P-60,8
IA-9038,2022-06-19,ST-65,P-9,7
NE-3613,2021-06-30,ST-64,P-38,5
GO-514404,2023-12-11,ST-68,P-47,9
KK-2054,2024-04-04,ST-42,P-81,4
RW-166400,2020-01-24,ST-33,P-59,10
RL-14385,2020-11-24,ST-58,P-57,4
KX-3951,2022-07-15,ST-5,P-75,10
QS-325487,2020-05-11,ST-12,P-36,4
WX-19230,2020-09-21,ST-36,P-32,9
BW-5095,2020-08-20,ST-27,P-4,8
UB-5174,2020-06-29,ST-70,P-61,3
GZ-7272,2023-05-19,ST-10,P-13,2
WU-52143,2020-10-24,ST-74,P-36,10
YK-025963,2021-11-23,ST-68,P-66,5
QT-19219,2024-01-26,ST-65,P-13,7
LL-0208,2023-03-08,ST-59,P-53,7
ES-89880,2021-10-18,ST-38,P-27,7
ER-691151,2024-02-16,ST-26,P-44,3
LR-7160,2021-10-03,ST-53,P-56,9
KW-4519,2020-01-10,ST-71,P-36,8
YH-47686,2022-04-08,ST-46,P-68,1
EL-79465,2023-08-14,ST-20,P-63,4
AQ-59177,2021-06-27,ST-16,P-37,2
GL-638429,2020-11-14,ST-7,P-3,5
VL-8770,2023-12-22,ST-66,P-12,5
BC-692008,2021-09-06,ST-24,P-19,6
BN-85102,2021-01-26,ST-49,P-59,1
SM-36845,2022-04-16,ST-1,P-45,5
QM-679588,2020-07-25,ST-18,P-85,2
YU-669434,2020-04-18,ST-19,P-6,1
SI-09228,2024-10-14,ST-69,P-66,4
VI-990309,2022-02-11,ST-72,P-52,10
VV-8361,2023-09-09,ST-22,P-46,3
GK-1082,2022-01-17,ST-49,P-88,2
BR-91116,2020-06-23,ST-46,P-48,10
TX-04594,2024-11-11,ST-74,P-3,5
VD-58547,2023-11-12,ST-25,P-78,1
FG-658949,2022-07-25,ST-46,P-61,9
GR-84698,2020-01-19,ST-42,P-80,2
PD-8966,2023-11-05,ST-30,P-71,8
ER-5432,2024-02-16,ST-5,P-34,9
FJ-53775,2023-03-16,ST-16,P-86,1
CI-004617,2020-01-19,ST-20,P-65,10
XJ-5265,2021-09-19,ST-34,P-27,6
FA-16233,2021-11-09,ST-61,P-27,3
LE-5859,2021-10-13,ST-9,P-21,6
NG-653063,2022-06-17,ST-69,P-49,4
DV-3993,2021-09-04,ST-43,P-28,2
SU-4235,2024-03-06,ST-44,P-2,6
AD-3968,2022-08-04,ST-37,P-80,8
GC-45244,2022-04-28,ST-34,P-48,4
VZ-9081,2021-07-29,ST-70,P-49,4
KL-464829,2023-05-01,ST-48,P-44,3
PR-057059,2020-06-17,ST-34,P-79,3
MN-966862,2021-08-21,ST-28,P-35,3
RN-357372,2021-06-11,ST-30,P-85,2
ZC-11447,2022-02-26,ST-61,P-38,9
RA-954210,2023-10-18,ST-34,P-76,9
QD-95810,2020-04-29,ST-75,P-38,8
FB-308777,2022-11-22,ST-18,P-62,7
OH-366245,2020-12-17,ST-1,P-54,7
TN-3935,2022-03-18,ST-75,P-58,10
JD-380416,2023-03-14,ST-24,P-3,5
PS-9281,2023-04-25,ST-60,P-61,8
MA-6160,2020-01-16,ST-75,P-45,9
LE-315892,2021-04-29,ST-34,P-68,3
CP-7881,2024-05-23,ST-42,P-73,7
YV-3641,2022-05-07,ST-22,P-25,10
KU-63863,2022-08-23,ST-30,P-69,1
FV-418643,2020-10-22,ST-5,P-56,4
ZH-610547,2024-01-06,ST-12,P-83,7
YD-60670,2020-04-28,ST-10,P-10,5
CN-3314,2024-05-01,ST-74,P-51,2
UQ-5846,2021-10-14,ST-62,P-19,8
MA-45528,2024-09-30,ST-8,P-79,10
ZX-527770,2024-08-13,ST-16,P-51,5
AZ-81518,2023-08-14,ST-30,P-41,7
IR-225093,2023-06-08,ST-45,P-70,2
RL-6519,2023-04-18,ST-58,P-5,1
FR-6262,2022-08-30,ST-74,P-7,9
ZX-268310,2023-10-16,ST-73,P-85,7
FD-049580,2023-12-03,ST-26,P-56,1
JY-26785,2023-04-21,ST-46,P-76,4
DO-540866,2020-10-17,ST-10,P-53,5
UY-03765,2022-12-02,ST-15,P-11,2
AR-020964,2023-02-05,ST-39,P-40,3
IA-12800,2023-03-07,ST-26,P-81,6
ZX-3998,2021-11-17,ST-19,P-1,6
BF-29903,2024-05-19,ST-56,P-13,5
UO-55223,2023-07-05,ST-45,P-3,10
TX-52943,2021-08-24,ST-55,P-68,2
BI-4584,2021-02-25,ST-48,P-87,6
GY-888636,2022-05-22,ST-69,P-77,3
DO-3150,2024-01-13,ST-11,P-49,8
RE-722054,2020-07-11,ST-9,P-89,10
WE-0713,2022-03-18,ST-65,P-56,9
KP-58909,2024-09-03,ST-43,P-30,9
NL-11783,2024-03-28,ST-50,P-3,4
HX-06343,2022-12-24,ST-31,P-77,2
IM-33081,2022-08-04,ST-57,P-28,1
EX-698928,2021-03-14,ST-63,P-8,3
LE-12017,2022-04-06,ST-26,P-80,4
FX-769305,2020-02-13,ST-34,P-4,4
BK-97450,2024-07-12,ST-69,P-58,5
BD-051141,2020-11-06,ST-36,P-54,6
OA-8232,2022-12-13,ST-4,P-68,6
JV-26285,2020-10-05,ST-28,P-82,7
CY-2762,2022-08-12,ST-56,P-50,3
FL-680620,2024-03-24,ST-37,P-38,9
MM-3875,2020-02-23,ST-69,P-31,9
FV-792511,2022-11-18,ST-49,P-26,5
KC-161316,2023-01-29,ST-44,P-69,5
SV-61189,2021-04-27,ST-71,P-61,3
JB-409624,2024-04-07,ST-50,P-32,1
CG-71747,2022-09-01,ST-32,P-66,7
HP-618749,2020-09-20,ST-66,P-5,6
MO-1995,2022-11-09,ST-17,P-67,9
UO-90250,2024-06-10,ST-8,P-21,4
KE-22416,2022-02-08,ST-68,P-15,3
RC-2056,2022-08-20,ST-62,P-89,1
EF-433067,2024-01-09,ST-48,P-68,10
BX-38648,2021-09-19,ST-69,P-52,8
QN-410543,2024-07-04,ST-64,P-55,6
UE-51870,2024-01-19,ST-49,P-43,5
RS-11940,2020-06-16,ST-12,P-89,2
ZI-0282,2022-04-08,ST-24,P-7,5
OC-8186,2024-08-21,ST-62,P-2,9
DZ-5660,2021-11-20,ST-27,P-80,10
PQ-3555,2020-05-05,ST-5,P-8,10
SI-791678,2022-04-02,ST-25,P-2,2
PQ-0338,2022-11-20,ST-72,P-17,3
DW-0807,2020-06-11,ST-73,P-84,1
NL-411903,2023-09-22,ST-1,P-23,1
UL-924838,2021-05-15,ST-41,P-3,6
PS-05418,2024-04-05,ST-40,P-66,10
IO-90872,2022-05-12,ST-36,P-56,2
JP-356618,2023-04-06,ST-43,P-4,8
JN-1527,2021-04-23,ST-66,P-42,2
LL-9213,2023-07-01,ST-13,P-27,7
LY-3301,2023-03-06,ST-4,P-64,10
SL-39425,2020-07-31,ST-8,P-25,3
PM-0288,2022-03-06,ST-71,P-82,5
TZ-3654,2024-04-24,ST-34,P-85,4
RI-16922,2023-02-04,ST-28,P-52,7
QB-88457,2020-12-07,ST-33,P-4,2
DN-721148,2022-06-10,ST-4,P-66,7
NY-13996,2023-07-25,ST-46,P-20,10
OH-455931,2022-02-03,ST-71,P-40,7
NV-80543,2024-10-26,ST-27,P-89,6
KL-371802,2022-12-31,ST-6,P-22,7
ZJ-309980,2022-07-30,ST-29,P-56,7
XK-08792,2020-09-28,ST-52,P-75,3
IR-79552,2022-05-24,ST-70,P-29,7
DT-67736,2021-03-09,ST-63,P-32,2
PY-824872,2023-12-24,ST-14,P-83,10
FM-9831,2022-01-31,ST-55,P-20,7
DJ-302825,2021-10-24,ST-46,P-41,6
LD-0312,2021-03-10,ST-11,P-62,6
HI-937908,2020-09-16,ST-61,P-20,4
RF-649850,2021-09-23,ST-18,P-66,5
OO-56736,2024-03-23,ST-64,P-41,8
PN-318153,2022-09-22,ST-4,P-13,9
AB-66507,2022-08-26,ST-8,P-44,10
ZS-605598,2023-07-13,ST-67,P-54,6
PS-35665,2021-06-18,ST-16,P-53,8
PP-90898,2020-11-22,ST-61,P-88,6
HJ-241034,2022-10-22,ST-13,P-13,5
MN-9104,2024-03-18,ST-49,P-35,8
OP-1378,2023-03-15,ST-45,P-18,5
ZD-7031,2020-09-24,ST-48,P-38,1
OD-66202,2024-10-20,ST-2,P-1,1
AL-588571,2021-04-28,ST-43,P-28,10
JC-60776,2024-03-31,ST-36,P-70,2
DB-9235,2021-10-29,ST-36,P-85,8
GV-321533,2020-12-30,ST-25,P-8,1
KZ-96609,2020-09-04,ST-35,P-27,1
XZ-9588,2020-03-24,ST-69,P-39,2
NK-04769,2020-12-23,ST-54,P-4,3
PE-439319,2022-03-20,ST-50,P-86,5
GE-032514,2024-03-26,ST-64,P-21,9
NJ-79006,2020-01-30,ST-43,P-47,4
WW-9252,2024-06-15,ST-40,P-27,4
HV-6476,2021-11-03,ST-63,P-17,3
FI-87850,2023-04-27,ST-21,P-23,1
QP-33392,2020-11-12,ST-54,P-70,2
OT-5435,2020-11-11,ST-33,P-84,4
HD-38833,2022-10-13,ST-27,P-23,1
ZT-9766,2020-08-26,ST-49,P-51,8
QF-197541,2021-07-23,ST-40,P-80,3
IJ-459414,2020-07-18,ST-15,P-85,8
WY-41092,2022-01-28,ST-75,P-80,8
QJ-2983,2021-08-19,ST-75,P-37,4
CN-14286,2024-02-05,ST-53,P-9,3
OD-71816,2021-01-01,ST-31,P-45,6
KG-716149,2020-01-28,ST-45,P-1,5
BV-65169,2022-05-04,ST-19,P-72,7
KV-7721,2023-11-17,ST-70,P-31,8
XM-47831,2020-11-22,ST-31,P-15,6
UH-6366,2020-11-26,ST-40,P-63,5
KF-0023,2023-07-21,ST-27,P-58,4
WX-2356,2022-10-20,ST-21,P-36,5
IB-70252,2023-08-04,ST-43,P-57,3
XM-141752,2024-09-06,ST-6,P-17,5
DM-01151,2022-11-21,ST-29,P-81,10
VC-85393,2024-10-23,ST-30,P-33,10
ZH-9460,2021-05-17,ST-1,P-84,2
QA-801951,2022-10-29,ST-24,P-29,10
NH-6683,2021-12-04,ST-23,P-4,1
MY-03854,2023-06-13,ST-29,P-78,2
NY-29064,2021-05-18,ST-40,P-81,5
EO-00959,2023-03-23,ST-20,P-31,3
AZ-964314,2024-10-31,ST-33,P-37,9
UH-6430,2024-09-01,ST-39,P-49,9
EP-0796,2024-03-26,ST-66,P-50,3
NB-51544,2020-05-10,ST-21,P-70,6
GG-5765,2024-02-03,ST-14,P-25,1
UW-34845,2020-04-09,ST-41,P-76,9
EH-70296,2021-09-11,ST-72,P-27,9
US-27088,2023-01-30,ST-39,P-74,9
DK-3636,2021-07-06,ST-15,P-9,5
AP-770639,2021-08-30,ST-29,P-65,1
EA-23174,2021-11-10,ST-38,P-41,10
EW-049489,2022-07-07,ST-20,P-79,8
AT-0729,2022-07-29,ST-2,P-85,4
UR-4079,2021-09-15,ST-69,P-39,7
XO-57752,2024-06-17,ST-51,P-54,8
AU-973513,2020-11-28,ST-70,P-61,3
VV-60676,2022-01-29,ST-6,P-7,10
BM-007399,2022-12-21,ST-3,P-60,1
MD-854658,2024-07-27,ST-41,P-58,2
VB-80204,2023-06-17,ST-56,P-22,3
RC-06488,2022-02-14,ST-9,P-2,2
DI-155076,2020-07-18,ST-68,P-26,10
GT-89829,2021-02-13,ST-20,P-18,7
QP-06939,2022-05-30,ST-27,P-80,10
NI-44207,2022-11-02,ST-17,P-39,2
HG-33560,2024-05-15,ST-39,P-40,5
VV-2469,2020-12-16,ST-39,P-73,9
MJ-437620,2021-01-11,ST-60,P-16,9
FT-62269,2023-03-29,ST-66,P-67,6
QK-0738,2022-04-25,ST-32,P-28,1
AW-6629,2020-10-29,ST-22,P-69,1
ES-0685,2023-03-29,ST-63,P-22,5
ZQ-1864,2021-12-22,ST-2,P-86,1
DL-827410,2020-02-11,ST-63,P-63,2
ML-56121,2022-01-24,ST-72,P-66,7
DG-88881,2021-10-07,ST-29,P-59,8
FG-1418,2023-02-11,ST-20,P-83,7
GE-0155,2024-08-25,ST-56,P-64,6
BE-5823,2024-08-14,ST-19,P-75,10
VU-2206,2020-04-01,ST-27,P-82,1
UI-8102,2021-11-26,ST-48,P-15,4
YX-3298,2023-12-18,ST-12,P-7,6
BD-285353,2023-04-04,ST-18,P-86,5
HR-796387,2020-01-30,ST-48,P-68,9
IB-5594,2022-01-02,ST-22,P-8,10
FS-616672,2023-07-03,ST-46,P-62,8
IK-2328,2023-08-03,ST-59,P-74,10
FC-217923,2021-11-13,ST-42,P-66,6
MD-9238,2020-06-17,ST-44,P-32,1
EF-5264,2021-03-09,ST-61,P-16,8
XN-219186,2022-10-27,ST-57,P-35,6
NZ-642025,2024-04-23,ST-36,P-52,8
FZ-14380,2020-01-29,ST-51,P-46,6
EJ-470597,2020-06-04,ST-35,P-41,8
HQ-5635,2020-10-27,ST-3,P-85,9
CJ-0183,2020-01-29,ST-73,P-25,10
LG-552610,2021-07-09,ST-63,P-62,5
GB-687482,2020-04-09,ST-25,P-42,9
NB-027402,2020-12-26,ST-23,P-78,10
OB-10354,2024-03-30,ST-42,P-26,4
FP-3799,2023-04-15,ST-56,P-37,1
LK-81080,2024-07-17,ST-14,P-19,4
XO-26060,2020-12-14,ST-70,P-3,4
IT-279047,2024-09-01,ST-38,P-28,8
TF-47457,2020-09-27,ST-73,P-84,10
BF-161196,2020-10-01,ST-2,P-4,3
UA-140065,2020-06-05,ST-48,P-63,7
HG-790145,2023-01-03,ST-58,P-70,2
VY-088769,2024-06-04,ST-37,P-45,9
WI-20249,2021-11-20,ST-29,P-24,7
WB-1627,2024-04-01,ST-38,P-63,8
NN-19882,2023-06-21,ST-25,P-11,6
ZQ-94242,2021-10-05,ST-70,P-40,8
OT-86398,2024-09-07,ST-40,P-45,9
NG-539288,2022-07-14,ST-43,P-78,8
VG-3582,2021-10-31,ST-17,P-69,2
BT-107860,2023-06-06,ST-17,P-30,8
RO-46108,2024-01-24,ST-75,P-9,4
HZ-00956,2023-05-25,ST-66,P-36,6
LD-190510,2020-02-14,ST-37,P-68,2
FT-538690,2023-04-09,ST-66,P-64,5
ZG-592093,2021-04-17,ST-20,P-22,7
EL-677310,2022-10-25,ST-59,P-44,5
ND-66852,2022-03-14,ST-5,P-59,8
IY-25324,2024-04-08,ST-18,P-29,5
ZY-9248,2022-12-21,ST-31,P-55,3
XJ-8861,2021-03-02,ST-63,P-67,1
KD-303260,2023-05-04,ST-37,P-71,4
AD-28734,2022-10-10,ST-67,P-6,4
GQ-4228,2023-10-22,ST-57,P-5,7
BU-8578,2024-05-17,ST-12,P-38,6
NI-812778,2022-01-04,ST-49,P-79,2
SN-6222,2023-05-14,ST-32,P-86,4
XD-865858,2020-01-02,ST-13,P-53,1
WM-918577,2021-05-14,ST-47,P-25,6
VB-4049,2020-06-15,ST-43,P-88,8
CO-319845,2020-06-14,ST-39,P-6,9
IP-3121,2024-11-04,ST-63,P-50,10
PP-907497,2024-06-29,ST-15,P-75,10
SU-731673,2023-05-04,ST-46,P-49,6
GE-109171,2022-11-22,ST-47,P-27,9
FF-3023,2020-10-22,ST-42,P-17,8
QH-80553,2020-04-28,ST-17,P-79,4
SC-6130,2023-01-04,ST-54,P-4,6
CZ-070721,2020-08-16,ST-36,P-21,4
HP-6899,2020-07-20,ST-55,P-32,10
JF-1672,2021-04-16,ST-29,P-69,7
TG-61271,2021-03-07,ST-27,P-83,2
KN-501814,2023-06-15,ST-28,P-79,3
WA-99792,2022-12-15,ST-59,P-89,2
WV-45848,2024-02-28,ST-43,P-58,5
LB-04856,2020-10-23,ST-54,P-64,2
VY-504639,2023-05-07,ST-11,P-89,1
ZM-5878,2020-08-19,ST-70,P-13,3
YR-30215,2024-10-25,ST-73,P-23,7
NE-8143,2024-01-12,ST-3,P-72,1
RT-5806,2022-01-15,ST-58,P-64,10
XS-719364,2022-09-28,ST-63,P-47,5
LS-70643,2020-08-20,ST-52,P-86,5
YU-7667,2020-02-23,ST-64,P-59,2
PQ-4745,2023-10-01,ST-65,P-3,2
NZ-915227,2024-01-01,ST-74,P-4,8
TF-88344,2020-03-17,ST-45,P-36,4
XO-4061,2023-02-05,ST-50,P-75,9
IE-78679,2023-04-26,ST-29,P-26,10
IQ-1927,2024-08-18,ST-45,P-83,3
AG-73430,2020-09-08,ST-40,P-64,3
QT-693529,2020-11-05,ST-13,P-55,6
NB-1772,2021-06-17,ST-61,P-80,5
MT-2414,2021-10-10,ST-56,P-17,7
XT-531420,2022-11-11,ST-17,P-42,9
OS-235710,2022-07-28,ST-6,P-39,1
JF-25592,2021-11-15,ST-41,P-38,2
VG-1537,2020-07-24,ST-36,P-22,9
WC-6291,2020-08-24,ST-57,P-65,3
XH-1438,2023-11-18,ST-73,P-88,10
HE-3554,2022-03-06,ST-65,P-62,7
GU-397016,2022-07-07,ST-54,P-15,8
CB-42561,2024-02-14,ST-56,P-75,4
LH-80121,2021-10-23,ST-62,P-68,6
PZ-7217,2023-10-12,ST-31,P-83,10
II-495184,2024-01-23,ST-49,P-77,6
IH-99327,2020-11-05,ST-40,P-49,10
XY-376794,2023-10-24,ST-6,P-86,4
PJ-1469,2023-06-24,ST-72,P-58,10
ZS-7845,2022-06-15,ST-34,P-55,6
UH-19048,2024-04-19,ST-12,P-26,1
XY-60367,2022-03-20,ST-23,P-83,6
HH-85872,2020-09-19,ST-37,P-47,7
PH-972349,2021-09-25,ST-51,P-80,5
YX-53604,2020-09-30,ST-13,P-56,1
HV-58615,2022-12-07,ST-7,P-36,2
AG-344371,2022-10-14,ST-64,P-74,5
MT-31786,2024-02-04,ST-24,P-43,6
ET-66573,2024-06-26,ST-67,P-39,8
OG-83510,2024-09-06,ST-41,P-80,1
HW-58124,2023-04-11,ST-35,P-23,5
BV-0194,2024-05-11,ST-61,P-15,10
LS-04791,2021-10-10,ST-51,P-70,4
OH-49886,2020-02-20,ST-38,P-6,3
IV-1558,2024-03-07,ST-5,P-52,8
IR-3326,2020-08-20,ST-60,P-63,7
GJ-000651,2021-04-13,ST-28,P-63,9
XT-3974,2024-03-20,ST-46,P-2,2
PB-3739,2021-02-23,ST-19,P-46,5
RH-3147,2020-12-17,ST-57,P-32,1
VZ-69272,2023-02-02,ST-9,P-80,9
TF-5664,2024-10-22,ST-43,P-15,1
XE-53233,2023-02-25,ST-71,P-9,9
JR-155139,2022-09-11,ST-7,P-69,5
OZ-416968,2022-01-13,ST-25,P-29,10
FJ-1467,2021-04-17,ST-58,P-26,9
HV-732889,2020-04-15,ST-11,P-58,10
EA-60182,2023-08-09,ST-13,P-17,1
KW-674159,2024-02-14,ST-25,P-13,5
FD-92352,2021-12-23,ST-10,P-43,9
JF-1323,2023-03-19,ST-48,P-35,9
UN-908185,2021-04-03,ST-9,P-59,10
HG-69069,2023-11-03,ST-29,P-29,9
TW-978002,2022-12-26,ST-8,P-40,8
HV-65121,2023-11-16,ST-73,P-82,6
OR-55713,2020-04-06,ST-13,P-51,4
QR-89072,2024-02-24,ST-62,P-28,6
PA-931873,2023-11-15,ST-37,P-23,2
WI-48594,2023-01-24,ST-26,P-82,4
BN-5766,2023-09-25,ST-29,P-46,9
BN-292638,2022-12-14,ST-56,P-83,4
XU-4838,2023-02-19,ST-2,P-63,8
UF-934867,2020-12-13,ST-59,P-27,10
CN-67240,2021-02-13,ST-31,P-65,10
GE-83008,2022-11-07,ST-18,P-1,10
BC-42091,2021-08-14,ST-54,P-6,1
HK-075688,2023-04-05,ST-74,P-18,5
YO-31877,2021-04-19,ST-22,P-1,8
LW-8831,2021-09-24,ST-70,P-72,4
OB-1368,2022-01-09,ST-12,P-57,2
XS-38112,2022-03-14,ST-70,P-4,3
GU-715982,2020-01-09,ST-28,P-32,10
TZ-34750,2022-03-11,ST-61,P-36,5
ET-7474,2023-05-12,ST-4,P-61,6
ED-4344,2020-05-31,ST-27,P-87,10
NW-5717,2023-04-18,ST-37,P-13,8
PN-8783,2021-09-07,ST-65,P-80,6
YD-24866,2020-09-02,ST-72,P-2,5
YU-429540,2022-12-04,ST-64,P-59,2
EC-5322,2021-01-02,ST-49,P-51,1
XO-0439,2020-05-20,ST-52,P-56,7
IE-3253,2021-11-07,ST-49,P-23,2
LJ-092350,2021-06-04,ST-51,P-84,8
XF-685077,2024-09-22,ST-7,P-23,4
YR-79975,2020-08-08,ST-17,P-79,1
DP-908247,2020-06-06,ST-8,P-3,5
HZ-983174,2020-02-15,ST-19,P-10,1
NX-40031,2021-10-19,ST-73,P-47,4
NO-9452,2023-03-04,ST-70,P-80,1
WA-66930,2022-04-14,ST-23,P-55,1
WF-311802,2022-03-29,ST-17,P-56,3
LH-4883,2022-08-27,ST-24,P-29,4
QV-682158,2020-01-19,ST-39,P-25,7
IL-35613,2020-10-26,ST-14,P-28,5
YO-281597,2020-05-21,ST-71,P-41,5
VP-35983,2024-06-06,ST-19,P-86,2
US-272688,2020-01-12,ST-50,P-14,10
GB-2204,2020-09-08,ST-1,P-34,9
QK-8733,2021-11-06,ST-3,P-65,9
JR-71003,2024-03-05,ST-58,P-43,2
RV-2395,2020-09-21,ST-19,P-50,5
HL-089388,2024-05-16,ST-20,P-46,1
TS-46092,2020-01-14,ST-42,P-30,4
VK-5771,2021-07-29,ST-33,P-80,9
JQ-777277,2020-05-14,ST-66,P-18,7
WZ-34578,2023-07-02,ST-19,P-75,2
LS-59622,2024-01-08,ST-42,P-74,8
JW-439941,2021-06-28,ST-54,P-10,6
HS-01669,2022-06-13,ST-44,P-43,7
UC-84989,2024-02-27,ST-27,P-63,3
UB-6552,2020-03-17,ST-7,P-35,8
HJ-258453,2023-10-06,ST-2,P-6,10
WY-2060,2023-11-15,ST-45,P-71,10
TB-159532,2022-06-14,ST-23,P-53,1
TZ-41373,2020-11-28,ST-59,P-40,2
NR-86720,2020-12-24,ST-11,P-81,6
SH-603406,2022-08-28,ST-30,P-86,1
OQ-85736,2023-12-25,ST-14,P-45,4
FL-947983,2021-07-25,ST-21,P-25,5
YM-7982,2020-01-17,ST-5,P-60,5
FO-155181,2024-01-24,ST-3,P-46,7
XN-5476,2022-10-17,ST-27,P-57,2
YI-94716,2023-05-20,ST-73,P-11,5
FK-1026,2022-05-08,ST-56,P-67,8
TB-41017,2020-06-21,ST-39,P-10,5
DM-8169,2021-05-31,ST-8,P-86,1
LY-38695,2021-02-14,ST-60,P-57,3
SV-371390,2022-10-06,ST-57,P-37,1
JC-58652,2022-12-30,ST-70,P-19,9
MG-44598,2024-08-07,ST-55,P-45,8
PP-6054,2023-01-07,ST-20,P-42,8
MY-51800,2023-06-25,ST-20,P-18,2
ZR-101563,2020-04-29,ST-24,P-35,8
HO-9391,2020-12-24,ST-59,P-14,1
CB-211819,2022-05-09,ST-43,P-42,5
IO-607456,2024-06-30,ST-35,P-48,3
RJ-2288,2021-07-16,ST-40,P-41,9
FV-41563,2021-02-01,ST-16,P-67,6
FV-993592,2022-10-03,ST-68,P-13,9
IR-8359,2023-09-03,ST-64,P-35,10
YB-2188,2024-08-11,ST-29,P-43,1
XK-9132,2021-05-30,ST-26,P-65,9
AB-10527,2024-05-31,ST-38,P-87,6
EV-87869,2024-03-24,ST-1,P-10,4
GX-11033,2022-08-06,ST-68,P-47,1
DT-63795,2020-03-07,ST-16,P-34,5
RO-31602,2022-10-21,ST-43,P-87,7
CE-31360,2024-01-04,ST-25,P-81,10
JT-32938,2024-09-25,ST-9,P-4,8
FJ-235550,2022-05-19,ST-65,P-36,10
PN-808268,2024-05-21,ST-9,P-77,9
HA-2078,2021-12-11,ST-72,P-60,10
NH-979218,2024-03-16,ST-9,P-4,8
IJ-35866,2023-06-20,ST-33,P-33,10
FI-416830,2023-09-22,ST-16,P-79,10
CU-0966,2020-05-21,ST-14,P-9,5
IB-0364,2022-05-26,ST-36,P-35,4
QP-109350,2024-04-29,ST-53,P-87,5
VJ-433244,2021-12-23,ST-55,P-83,1
OS-365712,2024-07-08,ST-73,P-80,2
YG-7950,2024-02-06,ST-39,P-27,6
FG-539333,2020-04-07,ST-59,P-23,6
UF-1061,2023-03-17,ST-61,P-38,5
RZ-869480,2022-07-31,ST-28,P-41,1
ZU-95858,2020-08-04,ST-60,P-33,10
FZ-3293,2024-09-19,ST-26,P-43,7
EI-685962,2024-07-10,ST-75,P-49,7
JX-080211,2024-08-11,ST-56,P-54,10
AN-1483,2021-05-20,ST-18,P-19,2
LC-0082,2024-06-19,ST-51,P-45,4
NT-32508,2024-07-19,ST-63,P-30,10
AS-05747,2024-03-02,ST-25,P-88,1
